StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason,Closure
StopLossHunter_Initial_4,2021-Nov-05 15:48:44.807461,2021-Nov-05 15:48:44.807461,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,337.260000,0.008755,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145241,,,
StopLossHunter_Initial_4,2021-Nov-05 15:48:44.807473,2021-Nov-05 15:48:44.807473,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.350000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145242,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:00.435177,2021-Nov-05 15:49:00.435177,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,337.410000,0.008758,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145243,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:00.573127,2021-Nov-05 15:49:00.573127,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.470000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145244,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:02.677420,2021-Nov-05 15:49:02.677420,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,337.390000,0.008758,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145245,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:02.677427,2021-Nov-05 15:49:02.677427,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.420000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145246,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:26.098109,2021-Nov-05 15:49:26.098109,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,337.480000,0.008760,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145247,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:26.098127,2021-Nov-05 15:49:26.098127,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145248,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:28.354096,2021-Nov-05 15:49:28.354096,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,337.390000,0.008758,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145249,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:28.630756,2021-Nov-05 15:49:28.630756,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.540000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145250,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:30.997786,2021-Nov-05 15:49:30.997786,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145251,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:31.964553,2021-Nov-05 15:49:31.964553,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145252,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:32.190030,2021-Nov-05 15:49:32.190030,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,337.530000,0.008761,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145253,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:32.400055,2021-Nov-05 15:49:32.400055,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145254,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:33.100626,2021-Nov-05 15:49:33.100626,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145255,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:44.692654,2021-Nov-05 15:49:44.692654,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145256,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:45.901075,2021-Nov-05 15:49:45.901075,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,337.460000,0.008759,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145257,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:48.476748,2021-Nov-05 15:49:48.476748,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.530000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145258,,,
StopLossHunter_Initial_4,2021-Nov-05 15:49:51.810341,2021-Nov-05 15:49:51.810341,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145259,,,
StopLossHunter_Initial_4,2021-Nov-05 15:51:10.187979,2021-Nov-05 15:51:10.187979,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.520000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145260,,,
StopLossHunter_Initial_4,2021-Nov-05 15:51:17.503770,2021-Nov-05 15:51:17.503770,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145261,,,
StopLossHunter_Initial_4,2021-Nov-05 16:24:41.029652,2021-Nov-05 16:24:41.029652,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.380000,0.008735,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145262,,,
StopLossHunter_Initial_4,2021-Nov-05 16:24:41.955512,2021-Nov-05 16:24:41.955512,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.440000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145263,,,
StopLossHunter_Initial_4,2021-Nov-05 16:24:52.722597,2021-Nov-05 16:24:52.722597,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145264,,,
StopLossHunter_Initial_4,2021-Nov-05 16:24:53.554972,2021-Nov-05 16:24:53.554972,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.370000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145265,,,
StopLossHunter_Initial_4,2021-Nov-05 16:24:58.629121,2021-Nov-05 16:24:58.629121,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145266,,,
StopLossHunter_Initial_4,2021-Nov-05 16:24:58.629658,2021-Nov-05 16:24:58.629658,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.380000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145267,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:03.527319,2021-Nov-05 16:25:03.527319,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145268,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:08.667090,2021-Nov-05 16:25:08.667090,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.380000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145269,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:13.802544,2021-Nov-05 16:25:13.802544,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.360000,0.008734,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145270,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:24.566244,2021-Nov-05 16:25:24.566244,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.320000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145271,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:25.052986,2021-Nov-05 16:25:25.052986,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145272,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:25.053654,2021-Nov-05 16:25:25.053654,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145273,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:34.870273,2021-Nov-05 16:25:34.870273,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145274,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:34.970086,2021-Nov-05 16:25:34.970086,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145275,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:38.760517,2021-Nov-05 16:25:38.760517,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.300000,0.008733,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145276,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:47.721969,2021-Nov-05 16:25:47.721969,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145277,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:55.208617,2021-Nov-05 16:25:55.208617,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145278,,,
StopLossHunter_Initial_4,2021-Nov-05 16:25:57.026317,2021-Nov-05 16:25:57.026317,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145279,,,
StopLossHunter_Initial_4,2021-Nov-05 16:33:42.964054,2021-Nov-05 16:33:42.964054,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.330000,0.008734,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145280,,,
StopLossHunter_Initial_4,2021-Nov-05 16:33:44.365664,2021-Nov-05 16:33:44.365664,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145281,,,
StopLossHunter_Initial_4,2021-Nov-05 16:37:49.323956,2021-Nov-05 16:37:49.323956,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.250000,0.008732,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145282,,,
StopLossHunter_Initial_4,2021-Nov-05 16:38:18.902752,2021-Nov-05 16:38:18.902752,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.340000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145283,,,
StopLossHunter_Initial_4,2021-Nov-05 16:38:25.090885,2021-Nov-05 16:38:25.090885,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.190000,0.008731,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145284,,,
StopLossHunter_Initial_4,2021-Nov-05 16:38:37.789451,2021-Nov-05 16:38:37.789451,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.140000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145285,,,
StopLossHunter_Initial_4,2021-Nov-05 16:38:50.881009,2021-Nov-05 16:38:50.881009,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.140000,0.008730,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145286,,,
StopLossHunter_Initial_4,2021-Nov-05 16:38:59.599974,2021-Nov-05 16:38:59.599974,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.210000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145287,,,
StopLossHunter_Initial_4,2021-Nov-05 16:38:59.837170,2021-Nov-05 16:38:59.837170,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.160000,0.008730,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145288,,,
StopLossHunter_Initial_4,2021-Nov-05 16:39:20.918780,2021-Nov-05 16:39:20.918780,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.210000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145289,,,
StopLossHunter_Initial_4,2021-Nov-05 16:49:28.069891,2021-Nov-05 16:49:28.069891,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.150000,0.008730,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145290,,,
StopLossHunter_Initial_4,2021-Nov-05 16:49:35.593772,2021-Nov-05 16:49:35.593772,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145291,,,
StopLossHunter_Initial_4,2021-Nov-05 16:49:37.255453,2021-Nov-05 16:49:37.255453,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.000000,0.008726,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145292,,,
StopLossHunter_Initial_4,2021-Nov-05 16:49:37.262750,2021-Nov-05 16:49:37.262750,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,338.750000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145293,,,
StopLossHunter_Initial_4,2021-Nov-05 16:50:02.076898,2021-Nov-05 16:50:02.076898,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.000000,0.008726,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145294,,,
StopLossHunter_Initial_4,2021-Nov-05 16:50:02.076930,2021-Nov-05 16:50:02.076930,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.110000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145295,,,
StopLossHunter_Initial_4,2021-Nov-05 16:50:03.772852,2021-Nov-05 16:50:03.772852,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.100000,0.008729,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145296,,,
StopLossHunter_Initial_4,2021-Nov-05 16:50:19.706813,2021-Nov-05 16:50:19.706813,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.200000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145297,,,
StopLossHunter_Initial_4,2021-Nov-05 16:51:07.883372,2021-Nov-05 16:51:07.883372,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.090000,0.008728,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145298,,,
StopLossHunter_Initial_4,2021-Nov-05 16:51:21.003785,2021-Nov-05 16:51:21.003785,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.150000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145299,,,
StopLossHunter_Initial_4,2021-Nov-05 16:57:50.726418,2021-Nov-05 16:57:50.726418,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.000000,0.008726,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145300,,,
StopLossHunter_Initial_4,2021-Nov-05 16:57:50.880986,2021-Nov-05 16:57:50.880986,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.120000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145301,,,
StopLossHunter_Initial_4,2021-Nov-05 16:57:57.202833,2021-Nov-05 16:57:57.202833,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.060000,0.008728,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145302,,,
StopLossHunter_Initial_4,2021-Nov-05 16:58:15.593832,2021-Nov-05 16:58:15.593832,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.160000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145303,,,
StopLossHunter_Initial_4,2021-Nov-05 16:58:27.056155,2021-Nov-05 16:58:27.056155,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.090000,0.008728,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145304,,,
StopLossHunter_Initial_4,2021-Nov-05 16:58:47.003339,2021-Nov-05 16:58:47.003339,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.160000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145305,,,
StopLossHunter_Initial_4,2021-Nov-05 17:07:14.066891,2021-Nov-05 17:07:14.066891,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.070000,0.008728,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145306,,,
StopLossHunter_Initial_4,2021-Nov-05 17:07:19.655025,2021-Nov-05 17:07:19.655025,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.150000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145307,,,
StopLossHunter_Initial_4,2021-Nov-05 17:07:27.432276,2021-Nov-05 17:07:27.432276,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.090000,0.008728,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145308,,,
StopLossHunter_Initial_4,2021-Nov-05 17:07:30.015375,2021-Nov-05 17:07:30.015375,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.130000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145309,,,
StopLossHunter_Initial_4,2021-Nov-05 17:07:54.425899,2021-Nov-05 17:07:54.425899,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.090000,0.008728,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145310,,,
StopLossHunter_Initial_4,2021-Nov-05 17:08:00.704628,2021-Nov-05 17:08:00.704628,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.120000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145311,,,
StopLossHunter_Initial_4,2021-Nov-05 17:09:14.297699,2021-Nov-05 17:09:14.297699,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.090000,0.008728,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145312,,,
StopLossHunter_Initial_4,2021-Nov-05 17:09:57.153777,2021-Nov-05 17:09:57.153777,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145313,,,
StopLossHunter_Initial_4,2021-Nov-05 17:09:57.153875,2021-Nov-05 17:09:57.153875,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,336.000000,0.008726,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145314,,,
StopLossHunter_Initial_4,2021-Nov-05 17:09:59.060243,2021-Nov-05 17:09:59.060243,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.050000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145315,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:30.408525,2021-Nov-05 17:10:30.408525,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.550000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145316,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:30.807226,2021-Nov-05 17:10:30.807226,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145317,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:31.966027,2021-Nov-05 17:10:31.966027,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.550000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145318,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:31.966042,2021-Nov-05 17:10:31.966042,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145319,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:31.970136,2021-Nov-05 17:10:31.970136,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.550000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145320,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:31.970919,2021-Nov-05 17:10:31.970919,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145321,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:34.861058,2021-Nov-05 17:10:34.861058,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.550000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145322,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:34.861704,2021-Nov-05 17:10:34.861704,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145323,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:35.653934,2021-Nov-05 17:10:35.653934,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.550000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145324,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:36.546646,2021-Nov-05 17:10:36.546646,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.960000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145325,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:36.553637,2021-Nov-05 17:10:36.553637,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.550000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145326,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:38.397264,2021-Nov-05 17:10:38.397264,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145327,,,
StopLossHunter_Initial_4,2021-Nov-05 17:10:44.726516,2021-Nov-05 17:10:44.726516,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.900000,0.008724,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145328,,,
StopLossHunter_Initial_4,2021-Nov-05 17:11:14.263353,2021-Nov-05 17:11:14.263353,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,336.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145329,,,
StopLossHunter_Initial_4,2021-Nov-05 17:11:23.558811,2021-Nov-05 17:11:23.558811,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.840000,0.008723,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145330,,,
StopLossHunter_Initial_4,2021-Nov-05 17:11:31.641495,2021-Nov-05 17:11:31.641495,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145331,,,
StopLossHunter_Initial_4,2021-Nov-05 17:23:19.786767,2021-Nov-05 17:23:19.786767,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.550000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145332,,,
StopLossHunter_Initial_4,2021-Nov-05 17:23:20.029728,2021-Nov-05 17:23:20.029728,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.770000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145333,,,
StopLossHunter_Initial_4,2021-Nov-05 17:23:35.862407,2021-Nov-05 17:23:35.862407,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.550000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145334,,,
StopLossHunter_Initial_4,2021-Nov-05 17:23:42.306864,2021-Nov-05 17:23:42.306864,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.810000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145335,,,
StopLossHunter_Initial_4,2021-Nov-05 17:24:30.190221,2021-Nov-05 17:24:30.190221,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.770000,0.008721,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145336,,,
StopLossHunter_Initial_4,2021-Nov-05 17:24:36.064409,2021-Nov-05 17:24:36.064409,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.820000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145337,,,
StopLossHunter_Initial_4,2021-Nov-05 17:24:39.042013,2021-Nov-05 17:24:39.042013,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.780000,0.008721,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145338,,,
