StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
StopLossHunter_Initial_4,2021-Nov-05 19:14:43.505295,MSFT,-1,335.940000,0.008725,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145453,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:14:49.054676,MSFT,1,335.960000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145454,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:15:15.343546,MSFT,-1,335.890000,0.008724,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145455,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:17:46.777413,MSFT,1,336.050000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145456,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:17:46.833555,MSFT,-1,336.020000,0.008727,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145457,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:17:46.833669,MSFT,1,336.050000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145458,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:18:03.440199,MSFT,-1,335.990000,0.008726,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145459,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:18:18.577413,MSFT,1,336.030000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145460,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:18:21.942760,MSFT,-1,336.080000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145461,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:18:37.595364,MSFT,1,336.060000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145462,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:18:54.726988,MSFT,-1,336.090000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145463,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:19:01.386786,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145464,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:19:05.871745,MSFT,-1,336.090000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145465,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:19:05.871745,MSFT,1,336.110000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145466,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:19:21.434782,MSFT,-1,336.070000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145467,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:29:29.415546,MSFT,1,336.180000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145468,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:29:29.688494,MSFT,-1,336.150000,0.008730,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145469,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:29:33.637021,MSFT,1,336.160000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145470,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:29:41.444658,MSFT,-1,336.120000,0.008729,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145471,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:29:44.039271,MSFT,1,336.140000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145472,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:30:07.051380,MSFT,-1,336.100000,0.008729,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145473,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:30:10.071661,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145474,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:30:11.808666,MSFT,-1,336.170000,0.008730,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145475,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:30:14.741431,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145476,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:30:14.741442,MSFT,-1,336.170000,0.008730,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145477,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:30:31.014532,MSFT,1,336.190000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145478,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:30:44.927600,MSFT,-1,336.110000,0.008729,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145479,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:32:02.220736,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145480,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:32:02.297844,MSFT,-1,336.030000,0.008727,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145481,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:32:18.472674,MSFT,1,336.220000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145482,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:32:18.563131,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145483,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:32:28.048080,MSFT,1,336.260000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145484,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:32:41.134235,MSFT,-1,336.200000,0.008731,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145485,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:32:44.418639,MSFT,1,336.260000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145486,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:32:54.746636,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145487,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:33:01.033149,MSFT,1,336.250000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145488,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:33:02.510607,MSFT,-1,336.190000,0.008731,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145489,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:33:20.318333,MSFT,1,336.250000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145490,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:33:50.987442,MSFT,-1,336.290000,0.008733,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145491,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:33:52.228647,MSFT,1,336.300000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145492,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:04.532387,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145493,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:04.651546,MSFT,1,336.380000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145494,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:10.172037,MSFT,-1,336.310000,0.008733,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145495,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:13.235321,MSFT,1,336.360000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145496,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:18.247540,MSFT,-1,336.400000,0.008735,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145497,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:19.988680,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145498,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:22.430309,MSFT,-1,336.460000,0.008737,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145499,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:22.438234,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145500,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:24.429987,MSFT,-1,336.460000,0.008737,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145501,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:28.738180,MSFT,1,336.500000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145502,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:36.254934,MSFT,-1,336.570000,0.008739,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145503,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:36.271619,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145504,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:36.277108,MSFT,-1,336.590000,0.008740,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145505,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:36.284699,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145506,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:36.291937,MSFT,-1,336.570000,0.008739,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145507,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:43.827571,MSFT,1,336.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145508,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:50.941520,MSFT,-1,336.550000,0.008739,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145509,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:34:54.470228,MSFT,1,336.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145510,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:01.962959,MSFT,-1,336.570000,0.008739,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145511,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:11.213405,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145512,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:15.782938,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145513,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:18.083898,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145514,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:18.722892,MSFT,-1,336.690000,0.008742,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145515,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:20.534557,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145516,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:21.697583,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145517,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:21.726095,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145518,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:30.189097,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145519,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:36.236601,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145520,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:37.102725,MSFT,-1,336.890000,0.008746,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145521,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:41.211399,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145522,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:43.191858,MSFT,-1,336.860000,0.008746,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145523,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:43.704419,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145524,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:45.143286,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145525,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:47.700672,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145526,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:52.025093,MSFT,-1,336.890000,0.008746,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145527,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:52.935134,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145528,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:55.924800,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145529,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:56.025177,MSFT,1,336.940000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145530,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:35:57.431784,MSFT,-1,336.990000,0.008749,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145531,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:53:48.710813,MSFT,-1,336.230000,0.008732,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145532,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:53:59.855683,MSFT,1,336.300000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145533,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:01.666511,MSFT,-1,336.190000,0.008731,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145534,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:02.231038,MSFT,1,336.240000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145535,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:05.996879,MSFT,-1,336.240000,0.008732,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145536,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:08.771761,MSFT,1,336.220000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145537,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:09.457315,MSFT,-1,336.160000,0.008730,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145538,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:14.562213,MSFT,1,342.500000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145539,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:15.566220,MSFT,-1,336.150000,0.008730,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145540,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:37.061999,MSFT,1,336.110000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145541,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:37.062027,MSFT,-1,336.080000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145542,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:44.037236,MSFT,1,336.120000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145543,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:51.419913,MSFT,-1,336.060000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145544,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:53.349061,MSFT,1,336.010000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145545,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:53.349167,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145546,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:53.349167,MSFT,1,336.010000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145547,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:57.628139,MSFT,-1,336.010000,0.008727,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145548,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:58.017402,MSFT,1,335.970000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145549,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:54:59.951164,MSFT,-1,335.950000,0.008725,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145550,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:55:00.254940,MSFT,1,342.500000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145551,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:55:00.254989,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145552,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:55:00.256804,MSFT,1,335.900000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145553,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:55:00.265310,MSFT,-1,335.830000,0.008723,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145554,,FILL
StopLossHunter_Initial_4,2021-Nov-05 19:55:00.266842,MSFT,1,335.870000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145555,,FILL
